,date,timeGMT,tempIMU_C,lat,lon
199205,2021-01-11,123657.827,21.77,-40.584093,-64.995731
199206,2021-01-11,123658.000,21.72,-40.584093,-64.995731
200951,2021-01-11,124200.826,21.86,-40.584269,-64.995587
200952,2021-01-11,124201.000,21.82,-40.584269,-64.995587
202679,2021-01-11,124701.827,22.64,-40.58408,-64.995546
202680,2021-01-11,124702.000,22.6,-40.58408,-64.995546
204551,2021-01-11,125230.823,25.4,-40.584242,-64.995402
204552,2021-01-11,125231.000,25.34,-40.584242,-64.995402
206099,2021-01-11,125659.825,26.25,-40.58424,-64.995317
206100,2021-01-11,125700.000,26.21,-40.58424,-64.995317
207827,2021-01-11,130201.827,26.11,-40.584266,-64.995292
207828,2021-01-11,130202.000,26.05,-40.584266,-64.995292
209555,2021-01-11,130703.827,26.47,-40.584256,-64.995237
209556,2021-01-11,130704.000,26.43,-40.584256,-64.995237
211283,2021-01-11,131205.827,27.47,-40.584287,-64.995245
211284,2021-01-11,131206.000,27.42,-40.584287,-64.995245
213011,2021-01-11,131708.826,27.38,-40.58425,-64.995239
213012,2021-01-11,131709.000,27.32,-40.58425,-64.995239
214739,2021-01-11,132209.827,27.22,-40.58426,-64.995207
214740,2021-01-11,132210.000,27.17,-40.58426,-64.995207
216467,2021-01-11,132712.824,27.01,-40.584276,-64.99523
216468,2021-01-11,132713.000,26.96,-40.584276,-64.99523
218213,2021-01-11,133215.826,27.07,-40.584367,-64.995102
218214,2021-01-11,133216.000,27.02,-40.584367,-64.995102
219923,2021-01-11,133715.824,27.21,-40.584284,-64.99521
219924,2021-01-11,133716.000,27.09,-40.584284,-64.99521
221669,2021-01-11,134218.826,27.42,-40.584249,-64.995185
221670,2021-01-11,134219.000,27.36,-40.584249,-64.995185
223397,2021-01-11,134721.824,28.24,-40.584258,-64.99516
223398,2021-01-11,134722.000,28.18,-40.584258,-64.99516
225125,2021-01-11,135223.827,28.67,-40.584245,-64.995139
225126,2021-01-11,135224.000,28.61,-40.584245,-64.995139
226871,2021-01-11,135725.826,29.19,-40.584252,-64.995111
226872,2021-01-11,135726.000,29.14,-40.584252,-64.995111
228581,2021-01-11,140226.823,28.67,-40.584224,-64.995051
228582,2021-01-11,140227.000,28.57,-40.584224,-64.995051
230327,2021-01-11,140730.824,27.81,-40.58426,-64.995086
